audit_id,generated_at_utc,doc_id,isin,name,severity,flag_type,category,description,evidence,financial_impact,recommendation,classification_asset_type,classification_asset_subtype,derived_asset_class,exposure_source,effective_equity_pct,effective_fixed_income_pct,effective_cash_pct,effective_other_pct,effective_sum_pct
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,IE00BYVJR916,IE00BYVJR916,Jupiter Gold & Silver Fund L EUR Acc,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 0.995, ""fixed_income"": 0.0, ""other"": 0.005}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,99.5,0.0,0.0,0.5,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,IE00BYX5NX33,IE00BYX5NX33,Fidelity MSCI World Index Fund EUR P Acc,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0156, ""equity"": 0.9839, ""fixed_income"": 0.0, ""other"": 0.0005}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,98.39,0.0,1.56,0.05,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,IE00BYX5P602,IE00BYX5P602,Fidelity MSCI World Index Fund EUR P Acc (Hedged),HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0156, ""equity"": 0.9839, ""fixed_income"": 0.0, ""other"": 0.0005}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,98.39,0.0,1.56,0.05,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,IE00BYYPF581,IE00BYYPF581,Aegon Global Diversified Income Fund EUR A Inc,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0272, ""equity"": 0.5082, ""fixed_income"": 0.4388, ""other"": 0.0258}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,allocation,FLEXIBLE_ALLOCATION,Mixto,asset_mix,50.82,43.88,2.72,2.58,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,IE00BZ4D7648,IE00BZ4D7648,Polar Capital Funds PLC - Polar Capital Global Technology Fund R EUR Hedged Accumulation,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0406, ""equity"": 0.959, ""fixed_income"": 0.0004, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,95.9,0.04,4.06,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0011889846,LU0011889846,Janus Henderson Horizon Euroland Fund A2 EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0184, ""equity"": 0.9816, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,EUROZONE_EQUITY,RV,asset_mix,98.16,0.0,1.84,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0028119013,LU0028119013,Invesco Funds - Invesco Pan European Small Cap Equity Fund A Accumulation EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0135, ""equity"": 0.985, ""fixed_income"": 0.0015, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,98.5,0.15,1.35,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0034353002,LU0034353002,DWS Floating Rate Notes LC,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.2151, ""equity"": 0.0, ""fixed_income"": 0.7573, ""other"": 0.0277}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,75.73,21.51,2.77,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0072462186,LU0072462186,BlackRock Global Funds - European Value Fund A2,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.0143, ""equity"": 0.9851, ""fixed_income"": 0.0007, ""other"": 0.0}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,98.51,0.07,1.43,0.0,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0073229253,LU0073229253,Morgan Stanley Investment Funds - Asia Equity Fund A,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0024; raw_components={""cash"": 0.0203, ""equity"": 0.9797, ""fixed_income"": 0.0024, ""other"": 0.0}; normalized_sum=100.24",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,97.97,0.24,2.03,0.0,100.24
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0073235904,LU0073235904,Morgan Stanley Investment Funds - Short Maturity Euro Bond Fund A,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.0241, ""equity"": 0.0, ""fixed_income"": 0.9552, ""other"": 0.0208}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,95.52,2.41,2.08,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0080237943,LU0080237943,DWS Euro Ultra Short Fixed Income Fund NC,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.163, ""equity"": 0.0, ""fixed_income"": 0.8296, ""other"": 0.0074}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,82.96,16.3,0.74,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0084617165,LU0084617165,Robeco Asia-Pacific Equities D €,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0013; raw_components={""cash"": 0.0491, ""equity"": 0.9522, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100.13",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,95.22,0.0,4.91,0.0,100.13
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0086177085,LU0086177085,UBS (Lux) Bond Fund - Euro High Yield (EUR) P-acc,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0167, ""equity"": 0.0013, ""fixed_income"": 0.9686, ""other"": 0.0134}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,HIGH_YIELD_BOND,RF,asset_mix,0.13,96.86,1.67,1.34,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0087412390,LU0087412390,DWS Concept DJE Alpha Renten Global LC,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.096, ""equity"": 0.1743, ""fixed_income"": 0.7213, ""other"": 0.0084}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,allocation,FLEXIBLE_ALLOCATION,Mixto,asset_mix,17.43,72.13,9.6,0.84,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0090845842,LU0090845842,BlackRock Global Funds - World Mining Fund E2,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=0.9999; raw_components={""cash"": 0.0247, ""equity"": 0.975, ""fixed_income"": 0.0002, ""other"": 0.0}; normalized_sum=99.99",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,97.5,0.02,2.47,0.0,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0093503497,LU0093503497,BlackRock Global Funds - ESG Multi-Asset Fund A2,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0, ""equity"": 0.497091, ""fixed_income"": 0.367824, ""other"": 0.135085}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,allocation,FLEXIBLE_ALLOCATION,Mixto,asset_mix,49.7091,36.7824,0.0,13.5085,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0093583077,LU0093583077,Candriam Money Market Euro C Acc EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.5873, ""equity"": 0.0, ""fixed_income"": 0.3986, ""other"": 0.0141}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,money_market,MONEY_MARKET,Monetario,asset_mix,0.0,39.86,58.73,1.41,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0094557526,LU0094557526,MFS Meridian Funds - European Research Fund A1 EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.022, ""equity"": 0.978, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,EUROPE_EQUITY,RV,asset_mix,97.8,0.0,2.2,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0112467450,LU0112467450,Nordea 1 - Global Stable Equity Fund BP EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0026, ""equity"": 0.9974, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,99.74,0.0,0.26,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0114723033,LU0114723033,Fidelity Funds - Global Industrials Fund E-Acc-EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0069, ""equity"": 0.9928, ""fixed_income"": 0.0003, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,SECTOR_EQUITY_INDUSTRIALS,RV,asset_mix,99.28,0.03,0.69,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115139569,LU0115139569,Invesco Funds - Invesco Global Consumer Trends Fund E Accumulation EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0004, ""equity"": 0.9996, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,SECTOR_EQUITY_CONSUMER_CYCLICAL,RV,asset_mix,99.96,0.0,0.04,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115141201,LU0115141201,Invesco Funds - Invesco Pan European Equity Fund E Accumulation EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0118, ""equity"": 0.9877, ""fixed_income"": 0.0005, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,EUROPE_EQUITY,RV,asset_mix,98.77,0.05,1.18,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115143082,LU0115143082,Invesco Funds - Invesco Asia Opportunities Equity Fund E Accumulation EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0371, ""equity"": 0.9629, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,96.29,0.0,3.71,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115759606,LU0115759606,Fidelity Funds - America Fund E-Acc-EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0151, ""equity"": 0.9805, ""fixed_income"": 0.0044, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,US_EQUITY,RV,asset_mix,98.05,0.44,1.51,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115765678,LU0115765678,Fidelity Funds - Iberia Fund E-Acc-EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0149, ""equity"": 0.9851, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,98.51,0.0,1.49,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0115769746,LU0115769746,Fidelity Funds - World Fund E-Acc-EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.031, ""equity"": 0.9661, ""fixed_income"": 0.0025, ""other"": 0.0004}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,96.61,0.25,3.1,0.04,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117843481,LU0117843481,JPMorgan Funds - Taiwan Fund A (dist) - USD,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.001, ""equity"": 0.999, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,99.9,0.0,0.1,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117843721,LU0117843721,JPMorgan Funds - Taiwan Fund D (acc) - USD,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0118, ""equity"": 0.9881, ""fixed_income"": 0.0, ""other"": 0.0001}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,98.81,0.0,1.18,0.01,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858596,LU0117858596,JPMorgan Funds - Europe Equity Fund D (acc) - EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0168, ""equity"": 0.9718, ""fixed_income"": 0.0009, ""other"": 0.0105}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,EUROPE_EQUITY,RV,asset_mix,97.18,0.09,1.68,1.05,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117858752,LU0117858752,JPMorgan Funds - Europe Strategic Value Fund D (acc) - EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.0278, ""equity"": 0.9666, ""fixed_income"": 0.0012, ""other"": 0.0045}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,EUROPE_EQUITY,RV,asset_mix,96.66,0.12,2.78,0.45,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117859560,LU0117859560,JPMorgan Funds - Europe Small Cap Fund D (acc) - EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0123, ""equity"": 0.9834, ""fixed_income"": 0.0002, ""other"": 0.0041}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,98.34,0.02,1.23,0.41,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0117884675,LU0117884675,JPMorgan Funds - Europe Dynamic Technologies Fund D (acc) - EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=0.9999; raw_components={""cash"": 0.0185, ""equity"": 0.9813, ""fixed_income"": 0.0001, ""other"": 0.0}; normalized_sum=99.99",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,SECTOR_EQUITY_TECH,RV,asset_mix,98.13,0.01,1.85,0.0,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0119063039,LU0119063039,JPMorgan Funds - Europe Dynamic Fund D (acc) - EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0459, ""equity"": 0.9529, ""fixed_income"": 0.0012, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,EUROPE_EQUITY,RV,asset_mix,95.29,0.12,4.59,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0119620416,LU0119620416,Morgan Stanley Investment Funds - Global Brands Fund A,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0067; raw_components={""cash"": 0.0149, ""equity"": 0.9843, ""fixed_income"": 0.0075, ""other"": 0.0}; normalized_sum=100.67",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,GLOBAL_EQUITY,RV,asset_mix,98.43,0.75,1.49,0.0,100.67
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0119750205,LU0119750205,Invesco Funds - Invesco Sustainable Pan European Systematic Equity Fund A Acc,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0078, ""equity"": 0.9922, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,99.22,0.0,0.78,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0119753308,LU0119753308,Invesco Funds - Invesco Sustainable Pan European Systematic Equity Fund E Acc,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0097, ""equity"": 0.9903, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,99.03,0.0,0.97,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0121204431,LU0121204431,Goldman Sachs Global Sustainable Equity - X Cap EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=0.9999; raw_components={""cash"": 0.0046, ""equity"": 0.972, ""fixed_income"": 0.0, ""other"": 0.0233}; normalized_sum=99.99",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,97.2,0.0,0.46,2.33,99.99
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0125951151,LU0125951151,MFS Meridian Funds - European Value Fund A1 EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1.0001; raw_components={""cash"": 0.0164, ""equity"": 0.9837, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100.01",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,EUROPE_EQUITY,RV,asset_mix,98.37,0.0,1.64,0.0,100.01
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0127786431,LU0127786431,Goldman Sachs Eurozone Equity Income - P Cap EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0109, ""equity"": 0.9891, ""fixed_income"": 0.0, ""other"": 0.0}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,THEMATIC_EQUITY,RV,asset_mix,98.91,0.0,1.09,0.0,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0128521001,LU0128521001,Templeton European Insights Fund Class N (acc) EUR,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0013, ""equity"": 0.9635, ""fixed_income"": 0.0, ""other"": 0.0352}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,equity,EUROPE_EQUITY,RV,asset_mix,96.35,0.0,0.13,3.52,100.0
BDB-SEM-0,2026-05-07T04:20:21.037545+00:00,LU0132601682,LU0132601682,Morgan Stanley Investment Funds - Euro Corporate Bond Fund A,HIGH,ASSET_MIX_SCALE_0_1_SUSPECTED,portfolio_exposure_v2.asset_mix,Asset mix appears stored in 0-1 scale while downstream/reporting may expect 0-100 percentages.,"raw_sum=1; raw_components={""cash"": 0.0233, ""equity"": 0.0, ""fixed_income"": 0.9721, ""other"": 0.0046}; normalized_sum=100",A 100x scale misunderstanding can materially distort optimizer exposure limits or reports.,Confirm canonical consumer scale before any normalization package.,fixed_income,CORPORATE_BOND,RF,asset_mix,0.0,97.21,2.33,0.46,100.0
